QED	DESIRE	VALID	Frags	SMILES
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.21	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(NCCC(=O)NC(Cc3ccccc3)C(=O)NCC3CCCCC3)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.70	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(NC3=CC=C4C=C(O3)C(=O)CC4)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.73	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1F
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.54	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1[N+](=O)[O-]
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.58	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(NCc3ccccc3)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.39	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1Nc1ccc(-c2ccccc2)cc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.56	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1OCc1cccnc1
0.80	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	CCCn1c(C)c(Cc2ccccc2)c(=O)n2nc(N)nc12
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.69	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	CCOC(=O)c1ccccc1Cc1c(C)[nH]c2nc(N)nn2c1=O
0.75	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	CNc1nc2[nH]c(C)c(Cc3ccccc3)c(=O)n2n1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.63	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1O
0.63	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1O
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.30	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Nc1nc2[nH]c3c(c(=O)n2n1)Cc1c2ccc(c1C(=O)OC3)COC(=O)CN1C(=O)C(F)(F)C(=O)C21
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.72	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	CSc1ccccc1Cc1c(C)[nH]c2nc(N)nn2c1=O
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.51	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(NCc3ccccc3)nn2c(=O)c1Cc1cc2c(cc1Cl)OCO2
0.50	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	COc1ccc(C2=[N+]=Nc3ccccc3Cc3c([nH]c4nc(N)nn4c3=O)C2)cc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.75	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1C(F)(F)F
0.75	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	C=CC=C1OC(c2c(C)[nH]c3nc(N)nn3c2=O)c2ccccc21
0.11	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1ccccc1C=CC(=O)CCC1Nc2cc(NC(=O)c3ccccc3)c(Cl)cc2SCc2cc1ccc2Cc1c(C)[nH]c2nc(N)nn2c1=O
0.39	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1C1(c2ccc(Cl)cc2)c2ccc(cc2)OCOc2ccc1cc2
0.49	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	COc1ccccc1Nc1ccccc1Cc1c(C)[nH]c2nc(N)nn2c1=O
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.77	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	COc1ccccc1Cc1c(C)n(C=C2C=CC=C2)c2nc(N)nn2c1=O
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.78	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	COc1ccccc1Cc1c(C)n(C)c2nc(N)nn2c1=O
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.75	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1Cl
0.73	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1F
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.28	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1C1c2ccccc2C2=C(OCCOC(=O)c3ccncc3)C(=O)COC21
0.49	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1C(C=CCCOC(F)F)c1ccccc1
0.74	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	COc1ccccc1Cc1c(C)[nH]c2nc(N)nn2c1=O
0.60	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1C(c1ccccc1)c1ccccc1
0.65	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1C(NC(=O)OC(C)C)c1ccccc1
0.60	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1C(c1ccccc1)c1ccccc1
0.64	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(NCC(=O)O)nn2c(=O)c1Cc1ccccc1
0.72	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccc2c(c1)OCCO2
0.68	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1cccc(C(=O)N2CCC(F)C2)c1C#N
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.75	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1C(F)(F)F
0.54	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1OCc1ccc(Cl)cc1
0.75	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1Cl
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.68	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(NCCN3CCOCC3)nn2c(=O)c1Cc1ccccc1
0.63	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1O
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.63	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1O
0.57	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	COc1ccccc1C(c1cccnc1)c1c(C)[nH]c2nc(N)nn2c1=O
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.73	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1ccccc1Cc1c(C)[nH]c2nc(N)nn2c1=O
0.53	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1C(c1ccccc1)n1cc(C=C2C=CC=N2)nn1
0.64	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	O=c1c2c([nH]c3nc(NCCO)nn13)CN1C=Nc3cccc(c3)C21
0.73	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1F
0.66	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1I
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.72	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccc2c(c1)OCO2
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.64	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1CO
0.58	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(NCc3ccccc3)nn2c(=O)c1Cc1ccccc1
0.74	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	COc1ccccc1Cc1c(C)[nH]c2nc(N)nn2c1=O
0.41	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccc2[nH]n(Cc3ccccc3)c(=O)c2c1F
0.75	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	COCc1ccccc1Cc1c(C)[nH]c2nc(N)nn2c1=O
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.54	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1[N+](=O)[O-]
0.74	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	COc1ccccc1Cc1c(C)[nH]c2nc(N)nn2c1=O
0.50	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1C(c1ccccc1)c1ccc2ccccc2c1
0.12	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	COc1ccc2c(c1)C(=O)c1ccc(cc1C(=O)F)Cc1[nH]c3nc(NCCCNCC4=CC=C5N=CSN5CC4)nn3c(=O)c1C2
0.63	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1O
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.57	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccc2sc(=O)sc2c1
0.75	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	COc1cc(C)c(Cc2c(C)[nH]c3nc(N)nn3c2=O)cc1OC
0.75	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1Cl
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.60	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1cc(N(C2CC2)C2CCS(=O)(=O)CC2)ccc1Cc1c(C)[nH]c2nc(N)nn2c1=O
0.35	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1-c1nnc(SCCc2ccccc2)o1
0.73	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1ccccc1Cc1c(C)[nH]c2nc(N)nn2c1=O
0.75	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1Cl
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.29	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1c2c(=O)n3nc(NC=C4C=NC(C(C)C)=C4)nc3n1C(Cc1ccc(Cl)cc1)OC(=O)C(C)C2c1ccccc1
0.73	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1F
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.35	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1C(=O)C1CCCNC1OCc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.72	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccc2c(c1)OCCO2
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.78	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	CCCCn1c(C)c(Cc2ccccc2)c(=O)n2nc(N)nc12
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.16	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N=Nc3ccc(Cl)cc3Cl)nn2c(=O)c1C(=CC=Cc1cc(Cl)ccc1Cl)c1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.59	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1cccc(Cc2[nH]c3nc(N)nn3c(=O)c2Cc2ccccc2)c1
0.47	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1C(c1ccccc1)c1cccc(-c2cccnc2)c1
0.60	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Nc1nc2[nH]c(Cc3ccccc3)c(Cc3ccccc3)c(=O)n2n1
0.27	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	O=CC=CCc1[nH]c2nc(Nc3ccc(CC(=O)O)cc3)nn2c(=O)c1Cc1ccccc1
0.40	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1NC(=O)NCCCO
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.74	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	COc1ccccc1Cc1c(C)[nH]c2nc(N)nn2c1=O
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.44	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	CN1Cc2[nH]c3nc(N)nn3c(=O)c2Cc2ccccc2Nc2ccccc21
0.70	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	CC(=O)c1ccccc1Cc1c(C)[nH]c2nc(N)nn2c1=O
0.75	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1Cl
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.17	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	C=C1C=C2C(=CC(F)(F)C2(F)F)NC(C)C(CCNc2nc3[nH]c(C)c(Cc4ccccc4F)c(=O)n3n2)=C(Cl)N=NC1N=O
0.74	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	COc1ccccc1Cc1c(C)[nH]c2nc(N)nn2c1=O
0.44	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1COC(=O)Nc1ccccc1Cl
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.58	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(NCc3ccccc3)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.44	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1-c1ccccc1NC(=O)OC(C)C
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.23	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	C#CC(Nc1ccccc1)Oc1ccc2c(c1)Oc1cc(ccc1C#N)Nc1nc3[nH]c(C)c(c(=O)n3n1)C2
0.49	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccc2cc1-c1cccc(=O)n1CC1CCCN1C2
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.64	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccc(C(=O)NC2CCCCC2)cc1
0.75	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1Cl
0.24	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	CC1(C)CNc2ccc(Cc3c(Cn4cc(Cc5ccccc5)nn4)[nH]c4nc(N)nn4c3=O)c(SF)c2N1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
0.60	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1C(c1ccccc1)c1ccccc1
0.71	1	1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1	Cc1[nH]c2nc(N)nn2c(=O)c1Cc1ccccc1
